Iteration,Scenario,Left_Out_Year,Train_Rows,Test_Rows,RMSE,NRMSE_Percent,Status,Error
44,Warm_Full,2023,3305,1755,1057.9263854388646,13.203614044443263,Completed,
66,Warm_Full,2023,3305,1755,1082.3337515586295,13.508233956114251,Completed,
70,Warm_Full,2023,3305,1755,1072.6355906975068,13.38719455799198,Completed,
68,Warm_Full,2023,3305,1755,1087.86608265086,13.577281070841032,Completed,
69,Warm_Full,2023,3305,1755,1067.1585798002488,13.318837875523377,Completed,
49,Warm_Full,2023,3305,1755,1100.9506024872892,13.740584446439708,Completed,
75,Warm_Full,2023,3305,1755,1099.1266255441074,13.71782001980737,Completed,
73,Warm_Full,2023,3305,1755,1077.7820226796584,13.451425399129496,Completed,
56,Warm_Full,2023,3305,1755,1093.5894040679082,13.648711869886327,Completed,
74,Warm_Full,2023,3305,1755,1060.2457473927645,13.23256120039869,Completed,
54,Warm_Full,2023,3305,1755,1031.2122935281923,12.870204684405437,Completed,
64,Warm_Full,2023,3305,1755,1065.7891399151754,13.301746369017394,Completed,
58,Warm_Full,2023,3305,1755,1055.1878228841138,13.169434990487163,Completed,
62,Warm_Full,2023,3305,1755,1065.9059547846352,13.303204295081278,Completed,
78,Warm_Full,2023,3305,1755,1071.859532131222,13.377508838904015,Completed,
60,Warm_Full,2023,3305,1755,1051.932386780774,13.128805016184167,Completed,
77,Warm_Full,2023,3305,1755,1051.5899728886066,13.124531466589543,Completed,
67,Warm_Full,2023,3305,1755,1052.9593945207012,13.141622745286394,Completed,
79,Warm_Full,2023,3305,1755,1041.2620206066958,12.995631859134146,Completed,
80,Warm_Full,2023,3305,1755,1104.3140137194807,13.782562021055336,Completed,
84,Warm_Full,2023,3305,1755,1066.4504327617415,13.309999736772077,Completed,
85,Warm_Full,2023,3305,1755,1062.1267084631988,13.256036826253634,Completed,
82,Warm_Full,2023,3305,1755,1036.594521472663,12.937378413557232,Completed,
87,Warm_Full,2023,3305,1755,1076.957184352009,13.441130876677606,Completed,
83,Warm_Full,2023,3305,1755,1065.149930300536,13.293768614457758,Completed,
72,Warm_Full,2023,3305,1755,1047.232534686281,13.070147784475258,Completed,
88,Warm_Full,2023,3305,1755,1083.6283262912182,13.524391096493824,Completed,
76,Warm_Full,2023,3305,1755,1074.6285478298082,13.412067968036586,Completed,
90,Warm_Full,2023,3305,1755,1042.532043438555,13.011482575715474,Completed,
97,Warm_Full,2023,3305,1755,1078.463499530548,13.459930676475079,Completed,
95,Warm_Full,2023,3305,1755,1087.9245048788798,13.578010218502918,Completed,
1,Warm_Full,2024,2998,2062,1147.1610445683573,13.966977964209345,Completed,
2,Warm_Full,2024,2998,2062,1140.4960713689889,13.885830217562619,Completed,
99,Warm_Full,2023,3305,1755,1074.8143779934778,13.414387250164983,Completed,
81,Warm_Full,2023,3305,1755,1109.1446847956088,13.842851959318281,Completed,
5,Warm_Full,2024,2998,2062,1144.1750555108847,13.930622786734867,Completed,
3,Warm_Full,2024,2998,2062,1144.229772611505,13.93128898137445,Completed,
0,Warm_Full,2024,2998,2062,1105.9936979662652,13.465755031684873,Completed,
86,Warm_Full,2023,3305,1755,1062.9290509771174,13.266050586219395,Completed,
89,Warm_Full,2023,3305,1755,1082.2166389363126,13.506772313899736,Completed,
4,Warm_Full,2024,2998,2062,1109.2311803889531,13.505172204950386,Completed,
92,Warm_Full,2023,3305,1755,1045.478732484188,13.04825918456372,Completed,
7,Warm_Full,2024,2998,2062,1113.0391616851452,13.551535347339035,Completed,
91,Warm_Full,2023,3305,1755,1067.3235185557164,13.320896419197245,Completed,
94,Warm_Full,2023,3305,1755,1084.4225261003303,13.53430323017157,Completed,
10,Warm_Full,2024,2998,2062,1097.9481548065744,13.367798494062225,Completed,
98,Warm_Full,2023,3305,1755,1078.9738112245184,13.46629970057949,Completed,
9,Warm_Full,2024,2998,2062,1129.5719998204381,13.752826863482145,Completed,
93,Warm_Full,2023,3305,1755,1048.31760965011,13.083690230555515,Completed,
11,Warm_Full,2024,2998,2062,1092.912802132684,13.306491792469414,Completed,
96,Warm_Full,2023,3305,1755,1076.3870180664026,13.434014828075435,Completed,
13,Warm_Full,2024,2998,2062,1116.5676149127291,13.594495164280826,Completed,
12,Warm_Full,2024,2998,2062,1109.5155403008177,13.508634359319839,Completed,
16,Warm_Full,2024,2998,2062,1102.7238155279986,13.42594337997558,Completed,
6,Warm_Full,2024,2998,2062,1130.9535301003423,13.769647346593624,Completed,
14,Warm_Full,2024,2998,2062,1086.5789381673665,13.229375385099448,Completed,
17,Warm_Full,2024,2998,2062,1124.5400279380337,13.691561323886953,Completed,
18,Warm_Full,2024,2998,2062,1108.3437727637452,13.494367791040728,Completed,
8,Warm_Full,2024,2998,2062,1130.8328752299128,13.768178342808548,Completed,
21,Warm_Full,2024,2998,2062,1103.5279565008593,13.435734001180197,Completed,
23,Warm_Full,2024,2998,2062,1078.6416516998263,13.132736900282815,Completed,
26,Warm_Full,2024,2998,2062,1098.7156971625204,13.377143517782175,Completed,
30,Warm_Full,2024,2998,2062,1098.642722589258,13.37625503376197,Completed,
28,Warm_Full,2024,2998,2062,1080.396230628606,13.154099345730877,Completed,
19,Warm_Full,2024,2998,2062,1093.6187659113352,13.315087081323265,Completed,
32,Warm_Full,2024,2998,2062,1132.0425232170319,13.782906115217259,Completed,
15,Warm_Full,2024,2998,2062,1108.0735668478565,13.491077965178103,Completed,
33,Warm_Full,2024,2998,2062,1117.179282267359,13.601942370149603,Completed,
37,Warm_Full,2024,2998,2062,1158.4935111143375,14.104953631424754,Completed,
34,Warm_Full,2024,2998,2062,1102.5372538650777,13.423671944201743,Completed,
40,Warm_Full,2024,2998,2062,1150.7662214087172,14.010871910682512,Completed,
36,Warm_Full,2024,2998,2062,1101.012125026337,13.405103112053778,Completed,
20,Warm_Full,2024,2998,2062,1121.4815528463303,13.654323610479436,Completed,
22,Warm_Full,2024,2998,2062,1115.506034320158,13.58157015012185,Completed,
24,Warm_Full,2024,2998,2062,1108.2967832093855,13.49379568124551,Completed,
38,Warm_Full,2024,2998,2062,1127.9636123341904,13.733244336090111,Completed,
41,Warm_Full,2024,2998,2062,1148.7895701070931,13.986805677520717,Completed,
42,Warm_Full,2024,2998,2062,1085.637481258331,13.217912907389792,Completed,
25,Warm_Full,2024,2998,2062,1099.610036387866,13.388032325689379,Completed,
46,Warm_Full,2024,2998,2062,1131.5432065166456,13.776826807185943,Completed,
50,Warm_Full,2024,2998,2062,1126.2050646794494,13.711833570392415,Completed,
43,Warm_Full,2024,2998,2062,1127.0698407726745,13.722362439634653,Completed,
44,Warm_Full,2024,2998,2062,1118.4818686779747,13.61780169154104,Completed,
27,Warm_Full,2024,2998,2062,1156.5054071204875,14.080747958817463,Completed,
48,Warm_Full,2024,2998,2062,1103.5559222812594,13.43607449168103,Completed,
31,Warm_Full,2024,2998,2062,1139.8050258400726,13.877416562199812,Completed,
49,Warm_Full,2024,2998,2062,1132.1170493432369,13.783813489789813,Completed,
29,Warm_Full,2024,2998,2062,1072.28243535096,13.055311821184462,Completed,
52,Warm_Full,2024,2998,2062,1102.1537400221423,13.41900256546141,Completed,
51,Warm_Full,2024,2998,2062,1091.9047726154724,13.294218776295416,Completed,
56,Warm_Full,2024,2998,2062,1076.7322628728452,13.109489604885344,Completed,
57,Warm_Full,2024,2998,2062,1137.4479084995537,13.848718058088325,Completed,
39,Warm_Full,2024,2998,2062,1098.6268060111436,13.376061245368575,Completed,
60,Warm_Full,2024,2998,2062,1109.2178242103173,13.505009590072921,Completed,
35,Warm_Full,2024,2998,2062,1113.7214373257468,13.559842227077429,Completed,
61,Warm_Full,2024,2998,2062,1149.9671156403747,14.00114259437565,Completed,
58,Warm_Full,2024,2998,2062,1124.7349218239772,13.693934206598774,Completed,
62,Warm_Full,2024,2998,2062,1164.5215066294647,14.178346012491716,Completed,
47,Warm_Full,2024,2998,2062,1144.3850424088328,13.933179430712887,Completed,
63,Warm_Full,2024,2998,2062,1169.7216559835986,14.241659155649497,Completed,
65,Warm_Full,2024,2998,2062,1099.082922990197,13.381614585787258,Completed,
67,Warm_Full,2024,2998,2062,1088.4338266571363,13.251959125007062,Completed,
69,Warm_Full,2024,2998,2062,1092.4768650118247,13.30118414696519,Completed,
45,Warm_Full,2024,2998,2062,1094.9451259567134,13.331235852774423,Completed,
71,Warm_Full,2024,2998,2062,1114.1616809650704,13.565202305541069,Completed,
54,Warm_Full,2024,2998,2062,1148.1284223901876,13.978756035635795,Completed,
70,Warm_Full,2024,2998,2062,1111.6231088118109,13.534294542857694,Completed,
53,Warm_Full,2024,2998,2062,1111.7648545228421,13.536020333000124,Completed,
55,Warm_Full,2024,2998,2062,1094.5486977162689,13.32640923795439,Completed,
72,Warm_Full,2024,2998,2062,1126.5096537758864,13.715542020237548,Completed,
68,Warm_Full,2024,2998,2062,1115.1039800545473,13.576675037012151,Completed,
66,Warm_Full,2024,2998,2062,1164.4925875251663,14.177993915029557,Completed,
64,Warm_Full,2024,2998,2062,1099.340880652162,13.384755286038041,Completed,
59,Warm_Full,2024,2998,2062,1140.195057219998,13.882165293613383,Completed,
77,Warm_Full,2024,2998,2062,1121.8405750795685,13.658694797632313,Completed,
74,Warm_Full,2024,2998,2062,1096.255799728426,13.347193639847521,Completed,
75,Warm_Full,2024,2998,2062,1156.4302803053843,14.079833270704547,Completed,
82,Warm_Full,2024,2998,2062,1157.651795828327,14.094705533385243,Completed,
73,Warm_Full,2024,2998,2062,1064.249821724188,12.95751270391898,Completed,
78,Warm_Full,2024,2998,2062,1105.304670338799,13.457365944786293,Completed,
76,Warm_Full,2024,2998,2062,1110.2004861956818,13.51697375008414,Completed,
79,Warm_Full,2024,2998,2062,1076.6066178706833,13.107959844975156,Completed,
80,Warm_Full,2024,2998,2062,1095.1439199496976,13.333656220283045,Completed,
81,Warm_Full,2024,2998,2062,1156.7467829692064,14.083686771267653,Completed,
0,Cold_Full,2022,3817,1243,1307.5808820697148,15.97720314824041,Completed,
84,Warm_Full,2024,2998,2062,1089.1635687708506,13.260843921147991,Completed,
83,Warm_Full,2024,2998,2062,1082.9887062330706,13.185663396664921,Completed,
86,Warm_Full,2024,2998,2062,1117.2848002373778,13.603227078315957,Completed,
3,Cold_Full,2022,3817,1243,1286.1788427312333,15.715693718891533,Completed,
2,Cold_Full,2022,3817,1243,1521.227448229511,18.58772968336075,Completed,
85,Warm_Full,2024,2998,2062,1134.988148358213,13.818769851727925,Completed,
91,Warm_Full,2024,2998,2062,1094.9667036513313,13.33149856670345,Completed,
1,Cold_Full,2022,3817,1243,1356.4545492247298,16.574385716020966,Completed,
88,Warm_Full,2024,2998,2062,1080.3870190384032,13.153987192273444,Completed,
89,Warm_Full,2024,2998,2062,1097.6257071310781,13.363872611467457,Completed,
95,Warm_Full,2024,2998,2062,1142.3169308609386,13.907999645752673,Completed,
90,Warm_Full,2024,2998,2062,1104.4404944175697,13.446844382790998,Completed,
87,Warm_Full,2024,2998,2062,1113.4283470429448,13.556273778217697,Completed,
6,Cold_Full,2022,3817,1243,1405.3471702860688,17.171799879732568,Completed,
92,Warm_Full,2024,2998,2062,1113.4464318443731,13.556493965282307,Completed,
7,Cold_Full,2022,3817,1243,1443.7025704493333,17.6404607699641,Completed,
8,Cold_Full,2022,3817,1243,1384.5366697014151,16.917518404669014,Completed,
11,Cold_Full,2022,3817,1243,1464.8575413648352,17.898951294372115,Completed,
93,Warm_Full,2024,2998,2062,1113.2001368162573,13.553495260569767,Completed,
99,Warm_Full,2024,2998,2062,1102.196126143706,13.41951862728958,Completed,
14,Cold_Full,2022,3817,1243,1647.6424423736778,20.13238215581659,Completed,
94,Warm_Full,2024,2998,2062,1107.5838861092302,13.485115977436038,Completed,
97,Warm_Full,2024,2998,2062,1081.764155298911,13.170754177079369,Completed,
4,Cold_Full,2022,3817,1243,1325.3324708255018,16.194108078286725,Completed,
12,Cold_Full,2022,3817,1243,1276.4364796147486,15.596652735048439,Completed,
96,Warm_Full,2024,2998,2062,1141.335359381861,13.896048762933312,Completed,
13,Cold_Full,2022,3817,1243,1412.8374770260791,17.263323206563676,Completed,
15,Cold_Full,2022,3817,1243,1400.6003683871163,17.11379917072558,Completed,
18,Cold_Full,2022,3817,1243,1361.7623211253897,16.639240862715322,Completed,
16,Cold_Full,2022,3817,1243,1330.1414581124134,16.252868624478463,Completed,
21,Cold_Full,2022,3817,1243,1444.9002336062017,17.655094899158588,Completed,
22,Cold_Full,2022,3817,1243,1705.6078057900427,20.8406552726573,Completed,
23,Cold_Full,2022,3817,1243,1534.009824388353,18.743916289793678,Completed,
5,Cold_Full,2022,3817,1243,1442.1351790053757,17.6213089669236,Completed,
98,Warm_Full,2024,2998,2062,1132.5946598244577,13.789628519072988,Completed,
19,Cold_Full,2022,3817,1243,1398.9224585227394,17.093296953895102,Completed,
26,Cold_Full,2022,3817,1243,1570.9780212788812,19.19562707865838,Completed,
20,Cold_Full,2022,3817,1243,1200.712502041399,14.671388845470016,Completed,
34,Cold_Full,2022,3817,1243,1395.4079681733378,17.05035373941032,Completed,
29,Cold_Full,2022,3817,1243,1322.9072647346825,16.16447472181853,Completed,
38,Cold_Full,2022,3817,1243,1122.2479653623252,13.712638331719937,Completed,
33,Cold_Full,2022,3817,1243,1682.9236373667127,20.563479633185754,Completed,
31,Cold_Full,2022,3817,1243,1446.8300306448834,17.678674900781957,Completed,
17,Cold_Full,2022,3817,1243,1272.571543018398,15.549427452083748,Completed,
40,Cold_Full,2022,3817,1243,1507.0736276128252,18.414785530981742,Completed,
35,Cold_Full,2022,3817,1243,1440.1264144273016,17.59676406864543,Completed,
27,Cold_Full,2022,3817,1243,1627.2916754956861,19.883718122034228,Completed,
39,Cold_Full,2022,3817,1243,1212.0651549527315,14.810105803115281,Completed,
36,Cold_Full,2022,3817,1243,1298.2873128863714,15.863645933653828,Completed,
44,Cold_Full,2022,3817,1243,1608.6917179433808,19.656447056483433,Completed,
24,Cold_Full,2022,3817,1243,1209.4377304429086,14.778001559526418,Completed,
